Frame,WallSeconds,DeltaMs,CpuInputAndUiMs,CpuCelestialTickMs,CpuEditorAndPanelsMs,CpuSimulationAndInterfaceMs,CpuScenePushMs,CpuRecordAndPresentMs,CpuFrameCapWaitMs,GpuValid,GpuCullMs,GpuRasterMs,GpuHiZMs,GpuResolveMs,GpuKernelMs,GpuShadowMs,GpuRestirMs,GpuPostMs,GpuSkyMs,GpuVolumeMs,ClusterTotal,ClustersVisible,TrianglesDrawn,Fps,ResidentMiB
1748,358.0597,54.7582,0.8879,0.0182,1.9994,0.0521,0.0107,3.3871,0.0013,1,0.0645,3.1419,0.0350,0.4342,22.8580,0.0000,22.8580,0.3971,0.0000,0.0000,2046,722,82988,33.10,779.1
1749,358.0660,6.3746,0.1316,0.0124,2.6409,0.0458,0.0088,22.3426,0.0011,1,0.0636,3.2144,0.0348,0.5298,23.2781,0.0000,23.2781,0.3954,0.0000,0.0000,2046,705,80908,33.11,779.1
1750,358.0912,25.2004,1.0815,0.0145,2.8805,0.0553,0.0096,23.9139,0.0011,1,0.0687,3.1706,0.0346,0.5238,23.6860,0.0000,23.6860,0.4030,0.0000,0.0000,2046,678,79052,33.12,779.1
1751,358.1192,27.9743,0.8599,0.0131,1.8724,0.0442,0.0081,25.8601,0.0018,1,0.0665,3.0764,0.0348,0.4854,23.6124,0.0000,23.6124,0.3971,0.0000,0.0000,2046,674,76204,33.43,779.1
1752,358.1479,28.6774,0.6258,0.0138,2.2773,0.0467,0.0072,54.3640,0.0015,1,0.0659,3.2051,0.0348,0.5334,25.1229,0.0000,25.1229,0.3970,0.0000,0.0000,2046,674,76204,33.23,779.1
1753,358.2052,57.3579,1.0454,0.0206,2.2496,0.0738,0.0152,3.6071,0.0012,1,0.0635,2.9779,0.0344,0.4540,23.7334,0.0000,23.7334,0.4009,0.0000,0.0000,2046,659,75242,32.95,779.1
1754,358.2123,7.0281,0.2016,0.0187,3.0376,0.0591,0.0104,21.6468,0.0016,1,0.0637,3.1177,0.0348,0.5036,24.4716,0.0000,24.4716,0.3975,0.0000,0.0000,2046,662,75178,33.43,779.1
1755,358.2373,24.9965,1.0771,0.0210,2.9372,0.0588,0.0097,27.0152,0.0010,1,0.1141,3.1173,0.0338,0.4912,24.6833,0.0000,24.6833,0.4008,0.0000,0.0000,2046,652,74346,33.27,779.1
1756,358.2684,31.1358,0.7753,0.0164,2.8459,0.0474,0.0090,25.0326,0.0011,1,0.0641,3.4620,0.0347,0.5545,24.2389,0.0000,24.2389,0.4001,0.0000,0.0000,2046,658,74474,33.23,779.1
1757,358.2971,28.7434,0.8839,0.0149,3.0502,0.0626,0.0112,24.9130,0.0008,1,0.0664,2.8754,0.0348,0.5243,24.3338,0.0000,24.3338,0.4020,0.0000,0.0000,2046,660,74538,33.51,779.1
1758,358.3261,28.9538,0.8669,0.0151,3.1754,0.0475,0.0088,25.6837,0.0012,1,0.0654,3.0729,0.0348,0.5519,24.9920,0.0000,24.9920,0.4032,0.0000,0.0000,2046,687,77322,33.31,787.1
1759,358.3559,29.8144,0.9497,0.0175,3.5309,0.0617,0.0103,57.6824,0.0012,1,0.0665,2.9609,0.0348,0.5263,24.8354,0.0000,24.8354,0.4030,0.0000,0.0000,2046,694,78538,33.27,787.1
1760,358.4182,62.2755,1.3981,0.0221,3.3386,0.0601,0.0131,3.9276,0.0013,1,0.0638,3.1316,0.0353,0.3973,27.3617,0.0000,27.3617,0.4113,0.0000,0.0000,2046,708,80010,32.98,787.1
1761,358.4270,8.7829,0.1900,0.0167,3.1485,0.0658,0.0111,26.0373,0.0037,1,0.0689,3.7601,0.0365,0.4833,26.8612,0.0000,26.8612,0.4182,0.0000,0.0000,2046,714,80842,33.15,787.1
1762,358.4565,29.5075,1.3798,0.0196,3.2580,0.0836,0.0122,62.2695,0.0017,1,0.0936,4.6422,0.0357,1.0595,30.2958,0.0000,30.2958,0.4201,0.0000,0.0000,2046,725,81802,33.42,787.1
1763,358.5235,67.0467,1.3937,0.0192,3.1771,0.0737,0.0116,3.7250,0.0013,1,0.0755,4.0711,0.0349,0.6859,26.7701,0.0000,26.7701,0.4206,0.0000,0.0000,2046,722,81418,32.86,787.1
1764,358.5320,8.4175,0.9017,0.0164,2.5650,0.0496,0.0099,24.2536,0.0012,1,0.0752,3.5113,0.0361,0.4506,27.7643,0.0000,27.7643,0.4264,0.0000,0.0000,2046,716,81098,33.04,787.1
1765,358.5598,27.8171,0.5538,0.0181,2.0854,0.0524,0.0117,62.8154,0.0012,1,0.0777,3.7482,0.0348,0.6613,27.3989,0.0000,27.3989,0.4352,0.0000,0.0000,2046,720,81738,33.34,787.1
1766,358.6253,65.5599,1.1526,0.0203,2.4517,0.0700,0.0131,3.1316,0.0015,1,0.0684,3.6628,0.0352,0.5975,27.9188,0.0000,27.9188,0.4342,0.0000,0.0000,2046,717,80970,32.82,787.1
1767,358.6322,6.8590,0.0657,0.0147,3.3731,0.0801,0.0104,27.2140,0.0010,1,0.0779,3.6803,0.0354,0.5809,28.5995,0.0000,28.5995,0.4377,0.0000,0.0000,2046,717,81296,32.99,787.1
1768,358.6630,30.7734,0.4019,0.0136,1.8829,0.0510,0.0101,62.5408,0.0019,1,0.0639,3.1793,0.0351,0.5140,27.1498,0.0000,27.1498,0.4377,0.0000,0.0000,2046,676,79632,32.98,787.1
1769,358.7279,64.9212,0.9235,0.0194,2.2533,0.0607,0.0142,2.9134,0.0011,1,0.0774,4.1268,0.0354,0.6105,27.7904,0.0000,27.7904,0.4338,0.0000,0.0000,2046,669,75664,32.67,787.1
1770,358.7341,6.2032,0.1945,0.0151,2.8258,0.0523,0.0092,28.9637,0.0011,1,0.0705,3.3461,0.0351,0.5922,30.0494,0.0000,30.0494,0.4338,0.0000,0.0000,2046,653,75600,33.12,787.1
1771,358.7662,32.0825,1.2132,0.0134,2.1563,0.0522,0.0101,61.6330,0.0019,1,0.0773,3.3628,0.0347,0.5674,28.2821,0.0000,28.2821,0.4373,0.0000,0.0000,2046,605,72752,32.88,787.1
1772,358.8313,65.1044,0.9232,0.0208,2.1331,0.1035,0.0162,3.4132,0.0012,1,0.0914,3.1833,0.0349,0.4817,27.5181,0.0000,27.5181,0.4327,0.0000,0.0000,2046,607,68080,32.54,794.6
1773,358.8379,6.6364,0.2079,0.0201,2.4262,0.0823,0.0138,28.4342,0.0010,1,0.0827,3.7076,0.0353,0.7185,28.5244,0.0000,28.5244,0.4337,0.0000,0.0000,2046,591,67952,32.98,794.6
1774,358.8691,31.2005,0.6410,0.0144,2.6100,0.0556,0.0095,30.7234,0.0012,1,0.0669,3.0323,0.0348,0.6035,30.0715,0.0000,30.0715,0.4402,0.0000,0.0000,2046,568,66288,32.76,794.6
1775,358.9032,34.0766,2.0619,0.0172,3.3277,0.1072,0.0233,30.2024,0.0012,1,0.0717,2.8193,0.0348,0.5203,29.0041,0.0000,29.0041,0.4400,0.0000,0.0000,2046,563,63472,32.68,794.6
1776,358.9389,35.7587,0.8988,0.0167,2.5625,0.0597,0.0116,62.7000,0.0016,1,0.0865,2.9315,0.0352,0.5220,28.5501,0.0000,28.5501,0.4396,0.0000,0.0000,2046,555,63152,32.90,794.6
1777,359.0052,66.2707,0.8403,0.0197,2.9245,0.0545,0.0094,3.7037,0.0012,1,0.0720,2.8238,0.0364,0.4178,30.1516,0.0000,30.1516,0.4489,0.0000,0.0000,2046,547,62000,32.38,794.6
1778,359.0128,7.5692,0.2095,0.0141,2.9452,0.0621,0.0110,29.5693,0.0015,1,0.0665,2.9316,0.0348,0.4514,31.1392,0.0000,31.1392,0.4503,0.0000,0.0000,2046,551,61616,32.55,794.6
1779,359.0456,32.8271,1.5248,0.0217,3.0370,0.0520,0.0096,30.2499,0.0014,1,0.1041,3.8112,0.0353,0.7685,29.8643,0.0000,29.8643,0.4539,0.0000,0.0000,2046,528,61616,32.53,794.6
1780,359.0805,34.9182,0.5091,0.0186,2.1879,0.0605,0.0112,31.1909,0.0010,1,0.0763,2.7959,0.0351,0.5059,30.8024,0.0000,30.8024,0.4501,0.0000,0.0000,2046,526,58920,32.48,794.6
1781,359.1145,33.9986,1.1651,0.0148,1.8797,0.0471,0.0099,67.3235,0.0011,1,0.0699,2.7291,0.0353,0.5103,30.9768,0.0000,30.9768,0.4500,0.0000,0.0000,2046,527,58920,33.07,794.6
1782,359.1850,70.4627,1.1964,0.0195,2.2292,0.0499,0.0105,3.0008,0.0014,1,0.0644,2.3835,0.0363,0.4579,31.5380,0.0000,31.5380,0.4543,0.0000,0.0000,2046,515,58920,32.50,794.6
1783,359.1915,6.5276,0.1976,0.0140,2.0388,0.0592,0.0093,30.8437,0.0014,1,0.0649,2.4988,0.0368,0.4368,31.4734,0.0000,31.4734,0.4692,0.0000,0.0000,2046,517,57480,32.76,794.6
1784,359.2247,33.1803,1.1864,0.0177,2.1750,0.0603,0.0173,33.2465,0.0009,1,0.0685,2.4357,0.0348,0.3865,32.4962,0.0000,32.4962,0.4669,0.0000,0.0000,2046,531,59152,32.52,794.6
1785,359.2614,36.7202,0.9343,0.0216,3.3625,0.0606,0.0101,33.4534,0.0008,1,0.0902,3.4173,0.0349,0.6568,32.3168,0.0000,32.3168,0.4697,0.0000,0.0000,2046,530,59152,32.43,794.6
1786,359.2993,37.8583,0.8856,0.0168,2.6454,0.4664,0.0214,72.7824,0.0017,1,0.0754,2.6657,0.0349,0.4384,35.1756,0.0000,35.1756,0.4746,0.0000,0.0000,2046,526,58896,32.36,794.6
1787,359.3761,76.8433,0.9701,0.0201,2.3895,0.0404,0.0081,2.5576,0.0008,1,0.0835,2.8095,0.0368,0.5919,34.4471,0.0000,34.4471,0.4813,0.0000,0.0000,2046,513,58320,31.94,795.4
1788,359.3821,6.0058,0.7911,0.0220,2.0385,0.0580,0.0148,32.2804,0.0015,1,0.0672,2.9323,0.0357,0.3799,33.7289,0.0000,33.7289,0.4822,0.0000,0.0000,2046,508,57040,32.14,795.4
1789,359.4173,35.2225,0.7992,0.0166,2.9249,0.0556,0.0128,36.7688,0.0013,1,0.0975,2.5143,0.0349,0.4555,34.4527,0.0000,34.4527,0.4862,0.0000,0.0000,2046,497,56718,32.07,795.4
1790,359.4579,40.5953,1.2316,0.0153,2.1435,0.0534,0.0143,34.9217,0.0012,1,0.0750,2.7097,0.0360,0.5057,35.0175,0.0000,35.0175,0.4869,0.0000,0.0000,2046,497,55056,32.21,795.4
1791,359.4963,38.3990,1.0444,0.0162,3.1908,0.0796,0.0140,78.8395,0.0012,1,0.0811,3.1412,0.0353,0.6489,36.3718,0.0000,36.3718,0.5053,0.0000,0.0000,2046,488,55440,31.93,795.4
1792,359.5795,83.2057,0.8718,0.0194,2.0052,0.0506,0.0079,3.0149,0.0011,1,0.0605,2.1855,0.0350,0.3949,39.4883,0.0000,39.4883,0.5338,0.0000,0.0000,2046,481,56314,31.46,795.4
1793,359.5855,5.9891,0.0605,0.0146,2.6252,0.0479,0.0103,37.5041,0.0012,1,0.0652,2.4278,0.0348,0.4289,39.7528,0.0000,39.7528,0.5457,0.0000,0.0000,2046,468,54492,31.65,795.4
1794,359.6258,40.2783,0.4045,0.0135,1.8460,0.0451,0.0072,45.1522,0.0010,1,0.1364,1.9366,0.0349,0.3429,41.8608,0.0000,41.8608,0.5462,0.0000,0.0000,2046,429,51500,31.55,795.4
1795,359.6733,47.4912,0.6238,0.0205,3.3594,0.0642,0.0120,39.4395,0.0010,1,0.0702,2.2442,0.0348,0.4547,41.4271,0.0000,41.4271,0.5461,0.0000,0.0000,2046,425,47562,31.40,795.4
1796,359.7168,43.5372,0.4010,0.0159,1.9853,0.0477,0.0093,42.3622,0.0009,1,0.0610,1.8964,0.0346,0.4608,40.3049,0.0000,40.3049,0.5443,0.0000,0.0000,2046,397,47114,31.29,795.4
1797,359.7617,44.8371,0.3447,0.0134,1.9144,0.0439,0.0096,41.2096,0.0015,1,0.0600,1.7331,0.0361,0.3176,40.9646,0.0000,40.9646,0.5379,0.0000,0.0000,2046,376,44010,31.39,795.4
1798,359.8052,43.5580,1.2235,0.0176,3.1135,0.0857,0.0168,40.2368,0.0009,1,0.0662,1.7489,0.0351,0.3277,41.3324,0.0000,41.3324,0.5349,0.0000,0.0000,2046,356,41576,31.12,795.4
1799,359.8499,44.7102,0.3832,0.0144,2.1430,0.0916,0.0169,42.3655,0.0013,1,0.0591,1.6001,0.0355,0.3031,41.0030,0.0000,41.0030,0.5284,0.0000,0.0000,2046,325,39400,30.99,795.4
1800,359.8950,45.0364,0.9771,0.0176,3.4504,0.0559,0.0102,86.8681,0.0013,1,0.1192,1.7388,0.0352,0.4055,44.4004,0.0000,44.4004,0.5244,0.0000,0.0000,2046,304,35944,31.07,798.1
1801,359.9864,91.4016,0.9067,0.0228,3.4642,0.0581,0.0100,3.6965,0.0012,1,0.0591,1.3162,0.0351,0.2623,41.2038,0.0000,41.2038,0.5226,0.0000,0.0000,2046,288,33512,30.43,798.1
1802,359.9946,8.1778,0.0662,0.0166,3.0985,0.0606,0.0111,35.5077,0.0011,1,0.0717,1.3778,0.0348,0.2888,39.8092,0.0000,39.8092,0.5238,0.0000,0.0000,2046,258,31518,30.55,798.1
1803,360.0333,38.7809,0.0832,0.0189,4.0128,0.0701,0.0120,83.5512,0.0016,1,0.0580,1.1985,0.0360,0.2634,41.4995,0.0000,41.4995,0.5222,0.0000,0.0000,2046,235,28318,30.69,798.1
1804,360.1211,87.7738,0.4713,0.0200,2.9707,0.0529,0.0091,3.4539,0.0013,1,0.0620,1.1379,0.0349,0.2540,40.7818,0.0000,40.7818,0.5258,0.0000,0.0000,2046,235,25630,30.08,798.1
1805,360.1281,6.9940,0.4279,0.0145,2.7672,0.0560,0.0099,38.0889,0.0010,1,0.0706,1.4376,0.0361,0.2703,41.4149,0.0000,41.4149,0.5305,0.0000,0.0000,2046,228,25758,30.22,798.1
1806,360.1695,41.3792,0.4731,0.0162,2.8335,0.0511,0.0091,42.0067,0.0015,1,0.0627,1.1300,0.0348,0.2601,42.8312,0.0000,42.8312,0.5332,0.0000,0.0000,2046,219,24862,30.33,798.1
1807,360.2149,45.4099,1.3904,0.0241,2.0222,0.0606,0.0114,39.9989,0.0014,1,0.0603,0.9911,0.0365,0.2072,41.3634,0.0000,41.3634,0.5346,0.0000,0.0000,2046,220,24094,30.03,798.1
1808,360.2584,43.5236,0.6682,0.0159,2.0736,0.0479,0.0098,77.7284,0.0014,1,0.0599,1.0472,0.0348,0.2227,39.7130,0.0000,39.7130,0.5308,0.0000,0.0000,2046,226,25054,29.90,798.1
1809,360.3390,80.5666,0.5423,0.0214,2.9417,0.0589,0.0111,3.4020,0.0011,1,0.0582,1.1744,0.0351,0.2596,37.1291,0.0000,37.1291,0.5259,0.0000,0.0000,2046,271,30782,29.71,798.1
1810,360.3460,6.9943,0.4087,0.0135,2.2922,0.0517,0.0100,32.2904,0.0010,1,0.0669,1.8849,0.0348,0.4504,34.8931,0.0000,34.8931,0.5240,0.0000,0.0000,2046,335,37598,29.72,798.1
1811,360.3811,35.0806,0.4075,0.0156,1.8571,0.0474,0.0102,67.3672,0.0031,1,0.0610,2.1738,0.0348,0.4585,31.1955,0.0000,31.1955,0.5158,0.0000,0.0000,2046,482,55032,29.63,798.1
1812,360.4508,69.7280,0.4665,0.0194,3.4192,0.0533,0.0093,4.3101,0.0010,1,0.0605,2.0606,0.0354,0.4937,31.6127,0.0000,31.6127,0.5195,0.0000,0.0000,2046,478,53688,29.65,799.8
1813,360.5403,89.5358,0.5683,0.0152,3.8067,0.0626,0.0095,5.3876,0.0013,1,0.0656,3.0204,0.0350,0.5267,38.5745,0.0000,38.5745,0.6630,0.0000,0.0000,2046,549,64136,29.05,799.8
1814,360.5502,9.8720,0.5352,0.0173,3.5423,0.0884,0.0155,30.8665,0.0013,1,0.0627,3.6560,0.0369,0.6349,36.3017,0.0000,36.3017,0.4935,0.0000,0.0000,2046,692,79544,29.23,799.8
1815,360.5853,35.0880,0.4624,0.0182,3.0742,0.0655,0.0127,3.9498,0.0009,1,0.0634,3.8557,0.0352,0.8899,26.6772,0.0000,26.6772,0.4761,0.0000,0.0000,2046,822,94386,29.47,799.8
1816,360.5929,7.5999,0.3802,0.0135,2.9564,0.0559,0.0094,52.1171,0.0012,1,0.0660,3.6775,0.0361,0.7547,24.5342,0.0000,24.5342,0.4734,0.0000,0.0000,2046,831,94392,29.48,799.8
1817,360.6484,55.5523,0.4874,0.0185,2.6085,0.0943,0.0126,3.1839,0.0009,1,0.0703,3.9543,0.0358,0.7175,24.0943,0.0000,24.0943,0.4709,0.0000,0.0000,2046,844,96376,29.29,799.8
1818,360.6548,6.4208,0.3943,0.0164,3.8407,0.0658,0.0106,23.0283,0.0017,1,0.0701,3.8531,0.0357,0.7496,24.4392,0.0000,24.4392,0.4706,0.0000,0.0000,2046,844,95408,29.66,799.8
1819,360.6822,27.3783,0.6618,0.0191,2.2531,0.0535,0.0093,55.0728,0.0012,1,0.0734,4.2291,0.0354,0.9633,23.7814,0.0000,23.7814,0.4734,0.0000,0.0000,2046,861,97376,29.50,799.8
1820,360.7403,58.0923,1.1173,0.0191,2.4248,0.0699,0.0127,3.8990,0.0016,1,0.0676,3.7276,0.0367,0.7124,23.3644,0.0000,23.3644,0.4740,0.0000,0.0000,2046,870,98144,29.27,799.8
1821,360.7479,7.5629,0.2123,0.0162,2.3040,0.0611,0.0116,23.2533,0.0013,1,0.0759,4.2291,0.0353,0.9032,23.5166,0.0000,23.5166,0.4728,0.0000,0.0000,2046,866,97696,29.41,799.8
1822,360.7738,25.8758,0.8008,0.0163,2.6397,0.0604,0.0095,52.6015,0.0018,1,0.0700,3.6698,0.0359,0.7295,23.7365,0.0000,23.7365,0.4683,0.0000,0.0000,2046,837,94244,29.42,799.8
1823,360.8299,56.1493,0.4630,0.0232,2.1449,0.0614,0.0125,3.4348,0.0009,1,0.0745,3.6567,0.0353,0.7343,22.0031,0.0000,22.0031,0.4643,0.0000,0.0000,2046,833,93732,29.22,799.8
1824,360.8361,6.1558,0.0522,0.0122,2.8399,0.0701,0.0126,23.2442,0.0011,1,0.0663,3.9471,0.0348,0.7182,21.7379,0.0000,21.7379,0.4668,0.0000,0.0000,2046,819,91940,29.37,799.8
1825,360.8623,26.2475,0.3593,0.0134,2.9223,0.0568,0.0106,48.9152,0.0015,1,0.0730,3.5693,0.0354,0.7532,22.3513,0.0000,22.3513,0.4684,0.0000,0.0000,2046,794,89156,29.56,799.8
1826,360.9146,52.2990,2.0866,0.0198,3.8294,0.0775,0.0131,5.4722,0.0015,1,0.0642,3.2331,0.0364,0.5816,21.4668,0.0000,21.4668,0.4670,0.0000,0.0000,2046,790,88708,29.25,799.8
1827,360.9261,11.5171,0.0587,0.0155,3.9975,0.0714,0.0123,16.4178,0.0012,1,0.0711,3.4046,0.0359,0.6369,22.5812,0.0000,22.5812,0.4666,0.0000,0.0000,2046,776,87108,29.32,799.8
1828,360.9467,20.5912,0.3762,0.0141,3.0478,0.0522,0.0086,49.8253,0.0011,1,0.0654,3.1820,0.0357,0.6718,21.6034,0.0000,21.6034,0.4664,0.0000,0.0000,2046,747,84024,29.37,799.8
1829,361.0001,53.3451,1.0801,0.0222,3.4558,0.0642,0.0103,3.7846,0.0011,1,0.0671,3.2285,0.0351,0.6120,22.2942,0.0000,22.2942,0.4660,0.0000,0.0000,2046,740,83256,29.19,802.0
1830,361.0085,8.4376,0.9097,0.0185,3.4565,0.0719,0.0098,18.0533,0.0011,1,0.0647,3.2668,0.0362,0.6042,22.0447,0.0000,22.0447,0.4751,0.0000,0.0000,2046,730,82168,29.35,802.0
1831,361.0310,22.5355,0.1944,0.0160,2.2440,0.0624,0.0096,52.7020,0.0023,1,0.0648,2.5820,0.0359,0.4954,22.0294,0.0000,22.0294,0.4545,0.0000,0.0000,2046,622,69934,29.39,802.0
1832,361.0863,55.2525,0.9365,0.0186,3.2942,0.0673,0.0092,4.5627,0.0015,1,0.0637,2.5924,0.0360,0.6445,23.6589,0.0000,23.6589,0.4520,0.0000,0.0000,2046,608,68334,29.37,802.0
1833,361.0952,8.9102,0.2387,0.0175,3.5750,0.0713,0.0121,20.4432,0.0011,1,0.0665,2.7886,0.0353,0.5209,23.1527,0.0000,23.1527,0.4666,0.0000,0.0000,2046,588,66190,29.36,802.0
1834,361.1196,24.3741,1.4041,0.0182,3.6688,0.0678,0.0106,23.7989,0.0011,1,0.0669,2.9996,0.0351,0.6232,22.5382,0.0000,22.5382,0.4649,0.0000,0.0000,2046,645,72752,29.36,802.0
1835,361.1486,28.9860,0.9751,0.0167,3.6789,0.0719,0.0115,21.6276,0.0014,1,0.0721,3.3897,0.0366,0.5733,21.9944,0.0000,21.9944,0.4685,0.0000,0.0000,2046,666,74928,29.51,802.0
1836,361.1750,26.3991,0.2205,0.0172,5.1521,0.0688,0.0108,21.5384,0.0016,1,0.0734,3.7330,0.0348,0.6833,21.9395,0.0000,21.9395,0.4766,0.0000,0.0000,2046,722,81116,29.37,802.0
1837,361.2020,27.0275,1.2504,0.0172,3.7701,0.0647,0.0099,20.1850,0.0018,1,0.0675,3.8586,0.0348,0.6737,20.5403,0.0000,20.5403,0.4828,0.0000,0.0000,2046,872,98028,29.33,802.0
1838,361.2273,25.3184,0.9445,0.0162,4.0365,0.0902,0.0123,23.9713,0.0015,1,0.1451,4.7469,0.0357,0.8970,20.0999,0.0000,20.0999,0.4812,0.0000,0.0000,2046,1075,121032,29.51,802.0
1839,361.2564,29.0929,0.9759,0.0180,3.8945,0.0759,0.0146,24.9098,0.0014,1,0.0699,6.0864,0.0348,1.0276,21.1663,0.0000,21.1663,0.4713,0.0000,0.0000,2046,1398,157292,29.35,802.0
1840,361.2863,29.9111,2.0104,0.0175,4.7634,0.0907,0.0150,26.4210,0.0013,1,0.0778,7.2597,0.0348,1.1614,23.7251,0.0000,23.7251,0.4846,0.0000,0.0000,2046,1546,174234,29.29,802.0
1841,361.3196,33.3401,0.6191,0.0193,3.9421,0.0672,0.0126,30.1919,0.0014,1,0.0758,7.6204,0.0349,1.2357,26.3226,0.0000,26.3226,0.4776,0.0000,0.0000,2046,1624,182834,29.40,802.0
1842,361.3545,34.8736,0.9259,0.0314,3.6582,0.0743,0.0114,34.7746,0.0019,1,0.0829,7.6453,0.0348,1.1016,27.3806,0.0000,27.3806,0.4664,0.0000,0.0000,2046,1694,190770,29.20,802.0
1843,361.3940,39.5016,0.5975,0.0238,3.4003,0.0849,0.0135,29.8505,0.0014,1,0.0817,8.3266,0.0369,1.3994,27.0839,0.0000,27.0839,0.4719,0.0000,0.0000,2046,1712,192894,29.07,802.0
1844,361.4280,33.9910,0.5228,0.0212,2.9093,0.0598,0.0118,73.3180,0.0013,1,0.0869,7.7670,0.0361,1.0404,28.4749,0.0000,28.4749,0.4687,0.0000,0.0000,2046,1750,197334,29.03,802.0
1845,361.5049,76.8645,1.0969,0.0212,2.1769,0.0627,0.0198,4.4745,0.0013,1,0.0824,7.3517,0.0350,1.1313,29.5236,0.0000,29.5236,0.4673,0.0000,0.0000,2046,1753,197244,28.68,825.2
1846,361.5128,7.8752,0.4902,0.0204,2.1793,0.0571,0.0114,34.7632,0.0010,1,0.0940,8.2711,0.0362,1.6118,30.4160,0.0000,30.4160,0.4719,0.0000,0.0000,2046,1732,194900,28.82,825.2
1847,361.5503,37.5428,0.3790,0.0162,2.7542,0.0686,0.0121,77.5602,0.0010,1,0.0813,7.5845,0.0369,1.0891,30.1697,0.0000,30.1697,0.4640,0.0000,0.0000,2046,1727,194068,28.76,825.2
1848,361.6311,80.8088,0.0901,0.0188,3.5546,0.0665,0.0123,4.7197,0.0011,1,0.0787,7.1789,0.0360,1.0875,29.9500,0.0000,29.9500,0.4690,0.0000,0.0000,2046,1732,194860,28.61,825.2
1849,361.6396,8.4819,0.0744,0.0176,3.5730,0.0516,0.0106,33.4522,0.0014,1,0.0783,7.5594,0.0364,1.3357,30.8938,0.0000,30.8938,0.4733,0.0000,0.0000,2046,1733,194860,28.59,825.2
1850,361.6768,37.1995,0.5117,0.0186,3.9782,0.0682,0.0120,75.9035,0.0014,1,0.0876,7.8222,0.0366,1.2755,30.3831,0.0000,30.3831,0.4725,0.0000,0.0000,2046,1723,194604,28.53,825.2
1851,361.7573,80.5135,1.1835,0.0210,3.6008,0.0978,0.0167,4.7156,0.0010,1,0.0790,7.5512,0.0360,1.2240,30.0250,0.0000,30.0250,0.4762,0.0000,0.0000,2046,1722,193708,28.40,825.2
1852,361.7670,9.6505,0.1908,0.0138,3.4413,0.0779,0.0105,30.8133,0.0010,1,0.0886,8.0350,0.0352,1.2817,29.4960,0.0000,29.4960,0.4829,0.0000,0.0000,2046,1739,196066,28.39,825.2
1853,361.8015,34.5681,1.4108,0.0213,3.5529,0.0689,0.0227,34.2341,0.0010,1,0.0820,7.5093,0.0360,1.1448,28.1415,0.0000,28.1415,0.4742,0.0000,0.0000,2046,1725,194438,28.34,825.2
1854,361.8409,39.3328,0.6099,0.0195,4.0974,0.0935,0.0122,32.8224,0.0016,1,0.0905,7.9052,0.0356,1.1510,28.2176,0.0000,28.2176,0.4727,0.0000,0.0000,2046,1726,194566,28.29,825.2
1855,361.8785,37.6843,0.3296,0.0191,3.4115,0.0770,0.0140,37.9938,0.0013,1,0.0911,8.6419,0.0351,1.4213,31.5862,0.0000,31.5862,0.4773,0.0000,0.0000,2046,1735,195436,28.24,825.2
1856,361.9204,41.8645,1.0400,0.0206,2.1857,0.0561,0.0106,43.7536,0.0013,1,0.0869,7.1058,0.0350,1.0196,37.3924,0.0000,37.3924,0.5063,0.0000,0.0000,2046,1590,178802,28.18,825.2
1857,361.9675,47.0855,0.7501,0.0184,3.4761,0.0574,0.0100,95.7648,0.0017,1,0.0877,6.1147,0.0348,0.9091,41.6868,0.0000,41.6868,0.5186,0.0000,0.0000,2046,1327,149480,28.07,825.2
1858,362.0676,100.0000,0.4826,0.0210,3.0615,0.0668,0.0131,3.8693,0.0012,1,0.0756,4.8250,0.0349,0.7844,44.2562,0.0000,44.2562,0.5376,0.0000,0.0000,2046,1133,128316,27.63,825.9
1859,362.0751,7.5311,0.0524,0.0126,2.2120,0.0486,0.0107,45.8534,0.0016,1,0.0761,4.6285,0.0355,0.8045,45.4254,0.0000,45.4254,0.5238,0.0000,0.0000,2046,1044,117212,27.78,825.9
1860,362.1233,48.2113,0.4659,0.0199,2.7885,0.0421,0.0076,98.7652,0.0014,1,0.0734,4.4848,0.0351,0.7225,45.3845,0.0000,45.3845,0.5178,0.0000,0.0000,2046,972,109902,27.85,825.9
1861,362.2254,100.0000,0.4226,0.0141,1.9020,0.0551,0.0096,3.2317,0.0008,1,0.0782,3.9806,0.0348,0.6690,45.3542,0.0000,45.3542,0.5193,0.0000,0.0000,2046,972,108750,27.26,825.9
1862,362.2311,5.6548,0.0450,0.0103,1.9991,0.0509,0.0091,49.1973,0.0011,1,0.0693,4.1960,0.0338,0.5885,47.3752,0.0000,47.3752,0.5189,0.0000,0.0000,2046,965,108034,27.40,825.9
1863,362.2824,51.3307,0.0701,0.0150,2.6118,0.0440,0.0079,99.9278,0.0011,1,0.0891,4.1487,0.0348,0.6622,45.0970,0.0000,45.0970,0.5216,0.0000,0.0000,2046,965,108034,27.47,825.9
1864,362.3851,100.0000,0.2023,0.0163,3.1045,0.0952,0.0139,4.4544,0.0012,1,0.0710,3.9420,0.0348,0.5714,45.2768,0.0000,45.2768,0.5206,0.0000,0.0000,2046,965,108034,26.92,825.9
1865,362.3930,7.9039,0.7817,0.0129,3.6197,0.0591,0.0110,46.3345,0.0010,1,0.0784,4.4935,0.0348,0.7056,46.8761,0.0000,46.8761,0.5156,0.0000,0.0000,2046,965,108034,27.02,825.9
